SourceID,TargetID,Relationship Strenght
8252,9100,"21,675%"
8624,9505,"21,675%"
9534,5971,"21,675%"
1631,1828,"21,615%"
4122,7703,"21,600%"
8311,9408,"21,600%"
8725,9284,"21,600%"
4647,2709,"21,585%"
557,9620,"21,570%"
2189,2170,"21,540%"
936,9050,"21,525%"
8799,8817,"21,525%"
9091,4386,"21,525%"
9621,4386,"21,465%"
759,5235,"21,450%"
3624,10080,"21,450%"
8491,9293,"21,450%"
8726,9541,"21,450%"
1379,1939,"21,390%"
9746,9743,"21,315%"
9886,5197,"21,315%"
8160,9469,"21,300%"
8635,8528,"21,300%"
8720,8720,"21,300%"
1236,1623,"21,263%"
9427,8679,"21,233%"
542,8209,"21,225%"
3302,3468,"21,225%"
8330,9136,"21,225%"
8355,9138,"21,225%"
8435,8936,"21,225%"
9236,9285,"21,225%"
4647,9516,"21,188%"
1231,1989,"21,180%"
2717,10108,"21,150%"
4457,4061,"21,150%"
7654,3655,"21,150%"
8683,8684,"21,150%"
8954,9050,"21,075%"
9514,6018,"21,075%"
9547,9171,"21,075%"
73,3134,"21,000%"
2023,1908,"21,000%"
2472,4021,"21,000%"
2501,10080,"21,000%"
2517,10080,"21,000%"
2554,4811,"21,000%"
2735,3468,"21,000%"
2966,3721,"21,000%"
3021,10080,"21,000%"
3031,3627,"21,000%"
3092,1921,"21,000%"
3191,4045,"21,000%"
3240,3862,"21,000%"
3242,2720,"21,000%"
3272,3754,"21,000%"
3720,2005,"21,000%"
3751,4081,"21,000%"
3775,6662,"21,000%"
3939,3570,"21,000%"
4048,6848,"21,000%"
4096,2766,"21,000%"
4136,8999,"21,000%"
4232,3607,"21,000%"
4270,3791,"21,000%"
4664,6599,"21,000%"
4732,4850,"21,000%"
7667,7268,"21,000%"
8407,7477,"21,000%"
8446,8368,"21,000%"
9738,9741,"21,000%"
134,7403,"20,955%"
9456,8528,"20,925%"
2132,2233,"20,865%"
986,8999,"20,850%"
8414,8636,"20,850%"
9329,8339,"20,850%"
1223,1908,"20,835%"
1562,4126,"20,828%"
814,9284,"20,775%"
853,2709,"20,775%"
3045,4488,"20,775%"
969,1921,"20,700%"
2439,10080,"20,700%"
2961,2967,"20,700%"
3375,7368,"20,700%"
3426,9126,"20,700%"
7652,464,"20,700%"
4328,6864,"20,655%"
915,2742,"20,625%"
8488,8692,"20,625%"
829,2133,"20,550%"
8119,5971,"20,550%"
8920,9098,"20,550%"
4575,6744,"20,528%"
1256,2258,"20,513%"
7727,3862,"20,475%"
8359,5748,"20,475%"
8785,4386,"20,475%"
8947,3918,"20,475%"
1642,2215,"20,400%"
4486,3607,"20,400%"
9417,9417,"20,400%"
860,8260,"20,378%"
915,4406,"20,325%"
3784,3023,"20,325%"
8901,9085,"20,325%"
8999,2709,"20,325%"
9055,8309,"20,325%"
760,9308,"20,250%"
2474,8418,"20,250%"
2511,3771,"20,250%"
2512,3862,"20,250%"
2547,7214,"20,250%"
2668,3468,"20,250%"
2712,10080,"20,250%"
2753,3448,"20,250%"
2780,10080,"20,250%"
2782,9674,"20,250%"
2890,3627,"20,250%"
3021,7947,"20,250%"
3103,3503,"20,250%"
3570,10080,"20,250%"
3627,3712,"20,250%"
3638,4350,"20,250%"
3786,4392,"20,250%"
3809,3525,"20,250%"
4144,10080,"20,250%"
4187,4488,"20,250%"
4322,3825,"20,250%"
4400,3580,"20,250%"
4740,4420,"20,250%"
4763,3989,"20,250%"
2453,2895,"20,175%"
2875,3944,"20,175%"
3440,8528,"20,175%"
3697,3895,"20,175%"
8203,8334,"20,175%"
8331,5755,"20,175%"
8964,9482,"20,175%"
9114,9108,"20,175%"
9504,8221,"20,175%"
1290,4202,"20,130%"
8628,9516,"20,100%"
8810,5755,"20,100%"
9214,1921,"20,100%"
1991,1908,"20,070%"
1631,1980,"20,033%"
1028,7387,"20,025%"
8179,5971,"20,025%"
9462,8528,"20,025%"
1442,7355,"20,003%"
1641,2240,"19,965%"
1528,6016,"19,950%"
3430,9481,"19,950%"
8139,9488,"19,950%"
8351,4406,"19,950%"
9122,3877,"19,950%"
1233,1766,"19,928%"
858,9352,"19,875%"
8744,9316,"19,875%"
9661,7572,"19,815%"
3348,2742,"19,800%"
8862,9331,"19,800%"
9579,5114,"19,785%"
1635,3877,"19,763%"
1272,3106,"19,733%"
8245,8262,"19,725%"
8643,3727,"19,725%"
10048,4488,"19,718%"
1945,1990,"19,673%"
1047,5951,"19,650%"
8703,8716,"19,650%"
9153,8310,"19,650%"
9982,4237,"19,650%"
9787,577,"19,643%"
1238,1255,"19,590%"
4713,4488,"19,575%"
8579,8495,"19,575%"
1545,1636,"19,553%"
1904,1759,"19,523%"
1473,2118,"19,515%"
1800,1934,"19,508%"
946,5932,"19,500%"
2573,4045,"19,500%"
2647,3815,"19,500%"
2655,5399,"19,500%"
2668,3627,"19,500%"
2870,2843,"19,500%"
2948,4103,"19,500%"
3032,4463,"19,500%"
3042,10080,"19,500%"
3106,4488,"19,500%"
3129,4021,"19,500%"
3379,3571,"19,500%"
3669,4488,"19,500%"
3692,3827,"19,500%"
3720,5208,"19,500%"
3773,3607,"19,500%"
3861,3863,"19,500%"
3933,6296,"19,500%"
3988,3023,"19,500%"
3994,4178,"19,500%"
4066,3607,"19,500%"
4147,3109,"19,500%"
4160,6302,"19,500%"
4174,4044,"19,500%"
4362,10080,"19,500%"
4391,4237,"19,500%"
4430,10080,"19,500%"
4623,6927,"19,500%"
4684,3192,"19,500%"
8147,9469,"19,500%"
8238,3995,"19,500%"
9266,9305,"19,500%"
9501,8082,"19,500%"
9619,9146,"19,500%"
9901,7331,"19,500%"
9740,9766,"19,455%"
8272,8266,"19,425%"
8460,8368,"19,425%"
8515,8349,"19,425%"
8982,9223,"19,425%"
8275,9293,"19,395%"
1395,1462,"19,365%"
1729,1921,"19,350%"
8231,841,"19,350%"
634,607,"19,320%"
1414,5783,"19,305%"
4524,3605,"19,298%"
8787,3918,"19,290%"
1028,7303,"19,275%"
3260,4350,"19,275%"
8880,6450,"19,275%"
9204,8629,"19,275%"
9661,9666,"19,245%"
651,4406,"19,230%"
2023,1766,"19,200%"
7693,3655,"19,200%"
1356,2093,"19,170%"
4441,4206,"19,155%"
1358,1413,"19,140%"
1447,2053,"19,133%"
8979,9100,"19,133%"
3467,4045,"19,125%"
8329,9358,"19,125%"
8695,2133,"19,125%"
8976,9469,"19,125%"
9034,1921,"19,125%"
1520,7095,"19,103%"
2277,3981,"19,065%"
3736,3134,"19,050%"
4040,7243,"19,050%"
4344,4509,"19,050%"
8290,9308,"19,050%"
8387,2709,"19,050%"
8930,9124,"19,050%"
1888,1759,"19,020%"
1512,3922,"19,005%"
1693,6232,"19,005%"
9793,9805,"19,005%"
1028,9196,"18,975%"
3417,8630,"18,975%"
8085,9106,"18,975%"
8743,8729,"18,975%"
8988,5963,"18,975%"
9151,4386,"18,975%"
1604,2023,"18,930%"
972,944,"18,900%"
4739,4213,"18,900%"
9192,9085,"18,900%"
1872,1856,"18,833%"
9123,3918,"18,825%"
2141,2264,"18,788%"
9748,7709,"18,773%"
591,2967,"18,765%"
690,666,"18,765%"
9665,7655,"18,765%"
61,3825,"18,750%"
68,4288,"18,750%"
550,3829,"18,750%"
859,8587,"18,750%"
993,8973,"18,750%"
2416,3631,"18,750%"
2509,3923,"18,750%"
2618,3607,"18,750%"
2702,3788,"18,750%"
2726,3317,"18,750%"
2884,4570,"18,750%"
2889,9747,"18,750%"
2960,4178,"18,750%"
2963,4178,"18,750%"
3005,2709,"18,750%"
3056,4264,"18,750%"
3176,3889,"18,750%"
3305,4049,"18,750%"
3367,6641,"18,750%"
3376,4812,"18,750%"
3695,4237,"18,750%"
3991,2709,"18,750%"
4393,3827,"18,750%"
7744,6988,"18,750%"
9103,9305,"18,750%"
9614,3886,"18,750%"
9792,6957,"18,750%"
3430,5195,"18,705%"
1329,518,"18,698%"
4790,3073,"18,675%"
8961,9050,"18,675%"
1382,1858,"18,645%"
2939,10080,"18,645%"
9800,9682,"18,645%"
8770,8096,"18,630%"
9705,9705,"18,615%"
4677,4488,"18,600%"
8182,9111,"18,600%"
9513,7279,"18,600%"
583,6572,"18,593%"
9860,8935,"18,578%"
1721,1678,"18,540%"
7769,7090,"18,540%"
968,9782,"18,525%"
1477,1921,"18,525%"
3271,8544,"18,525%"
8387,2967,"18,525%"
8980,4574,"18,525%"
9504,8528,"18,525%"
1944,2199,"18,480%"
1446,1776,"18,473%"
824,8523,"18,450%"
2857,4093,"18,450%"
760,8274,"18,375%"
923,8646,"18,375%"
2912,3555,"18,375%"
8393,9388,"18,375%"
8565,8261,"18,375%"
8834,9475,"18,375%"
8897,8748,"18,375%"
9206,4386,"18,375%"
587,3550,"18,368%"
1613,3203,"18,345%"
3272,3281,"18,315%"
834,9392,"18,300%"
1470,2202,"18,300%"
8566,9177,"18,300%"
9350,9296,"18,300%"
9454,8698,"18,300%"
7645,3655,"18,278%"
1675,7384,"18,263%"
1920,4202,"18,263%"
10016,6556,"18,255%"
8123,6762,"18,225%"
8346,9315,"18,225%"
8752,8716,"18,225%"
9129,9109,"18,225%"
1330,1921,"18,218%"
9520,7277,"18,188%"
2760,9853,"18,150%"
3744,3743,"18,150%"
8538,8192,"18,128%"
60,5469,"18,120%"
1993,1871,"18,113%"
1193,2068,"18,098%"
902,6317,"18,075%"
3717,5112,"18,075%"
3820,3898,"18,075%"
8290,9173,"18,075%"
8699,8130,"18,075%"
2202,5311,"18,068%"
4742,6757,"18,060%"
65,3878,"18,000%"
2507,7948,"18,000%"
2695,3930,"18,000%"
2744,3555,"18,000%"
2797,5112,"18,000%"
2809,6643,"18,000%"
2839,3602,"18,000%"
2889,411,"18,000%"
2890,4045,"18,000%"
2959,4045,"18,000%"
3050,4488,"18,000%"
3065,5441,"18,000%"
3086,4017,"18,000%"
3167,1776,"18,000%"
3221,9691,"18,000%"
3252,4518,"18,000%"
3374,10080,"18,000%"
3473,10080,"18,000%"
3486,4045,"18,000%"
3515,4350,"18,000%"
3648,4488,"18,000%"
3765,421,"18,000%"
3803,4488,"18,000%"
3824,5597,"18,000%"
3967,2709,"18,000%"
4042,3877,"18,000%"
4075,3827,"18,000%"
4088,4585,"18,000%"
4121,2005,"18,000%"
4147,6096,"18,000%"
4336,3877,"18,000%"
4393,3829,"18,000%"
4418,10080,"18,000%"
4427,4426,"18,000%"
4751,3352,"18,000%"
7768,7289,"18,000%"
8898,8679,"18,000%"
9049,9110,"18,000%"
9330,9364,"18,000%"
3085,2881,"17,993%"
540,9550,"17,925%"
795,8935,"17,925%"
8290,9550,"17,925%"
1756,1866,"17,910%"
134,4583,"17,865%"
703,8822,"17,858%"
3436,9136,"17,850%"
8327,5971,"17,850%"
9042,1921,"17,850%"
9124,2709,"17,850%"
8820,1876,"17,835%"
4397,4488,"17,775%"
8240,8235,"17,775%"
8531,9290,"17,775%"
8812,4386,"17,775%"
8856,8792,"17,775%"
9473,9470,"17,775%"
1605,1465,"17,768%"
2129,1766,"17,760%"
727,6769,"17,753%"
4647,2835,"17,753%"
9802,9674,"17,730%"
618,2913,"17,700%"
987,1065,"17,700%"
3592,10110,"17,625%"
3592,3948,"17,625%"
8874,1921,"17,625%"
9247,9284,"17,625%"
1248,1956,"17,558%"
8635,8221,"17,550%"
8899,9289,"17,550%"
9133,3918,"17,528%"
960,6276,"17,483%"
924,9305,"17,475%"
2193,2068,"17,475%"
2857,9910,"17,475%"
3012,6096,"17,475%"
3012,3141,"17,475%"
3012,1776,"17,475%"
8460,2967,"17,475%"
7693,3647,"17,468%"
2298,2032,"17,408%"
3192,5233,"17,400%"
1436,1813,"17,378%"
3394,4463,"17,325%"
3479,4982,"17,325%"
4320,3326,"17,325%"
8875,8876,"17,325%"
9266,8125,"17,325%"
2132,1384,"17,303%"
2300,2005,"17,303%"
51,4124,"17,250%"
630,8468,"17,250%"
893,9266,"17,250%"
1027,9545,"17,250%"
2424,10080,"17,250%"
2452,7303,"17,250%"
2466,4784,"17,250%"
2495,4241,"17,250%"
2555,7303,"17,250%"
2566,4303,"17,250%"
2663,4584,"17,250%"
2697,5112,"17,250%"
2707,3627,"17,250%"
2910,4238,"17,250%"
2911,3937,"17,250%"
2913,3468,"17,250%"
3005,5822,"17,250%"
3034,10080,"17,250%"
3323,3969,"17,250%"
3330,3190,"17,250%"
3330,2928,"17,250%"
3644,6911,"17,250%"
3814,3685,"17,250%"
4160,3202,"17,250%"
4196,5145,"17,250%"
4214,4237,"17,250%"
4240,3525,"17,250%"
8572,9177,"17,250%"
10019,9904,"17,183%"
2736,5565,"17,175%"
8977,9289,"17,175%"
1540,2079,"17,160%"
4288,4109,"17,115%"
64,3818,"17,100%"
794,9470,"17,100%"
881,8615,"17,100%"
956,9098,"17,100%"
3375,10080,"17,100%"
4620,733,"17,100%"
8120,5971,"17,100%"
8197,9195,"17,100%"
4647,7457,"17,055%"
861,8698,"17,025%"
867,8539,"17,025%"
2518,7588,"17,025%"
4439,5112,"17,025%"
8665,9367,"17,025%"
8858,7187,"17,025%"
8907,8908,"17,025%"
9216,5153,"17,025%"
1982,1908,"17,018%"
2473,4139,"16,950%"
8573,8569,"16,950%"
8814,8352,"16,950%"
2755,4025,"16,875%"
2755,3902,"16,875%"
3914,4354,"16,875%"
4011,3827,"16,875%"
4077,6692,"16,875%"
8173,9305,"16,875%"
8363,9505,"16,875%"
9213,7947,"16,875%"
1848,4237,"16,868%"
7705,7263,"16,830%"
2079,2023,"16,823%"
3752,3525,"16,800%"
3774,4350,"16,800%"
8202,9284,"16,800%"
8264,9173,"16,800%"
8433,6984,"16,800%"
8572,9567,"16,800%"
8955,1864,"16,800%"
2170,7674,"16,785%"
2092,2160,"16,748%"
1607,4934,"16,733%"
2973,3555,"16,725%"
8276,9173,"16,725%"
8572,8261,"16,725%"
8730,8717,"16,725%"
9173,8246,"16,725%"
1256,5552,"16,718%"
2504,7217,"16,710%"
1864,2174,"16,695%"
9856,3344,"16,688%"
1262,6837,"16,680%"
2000,2174,"16,673%"
8447,2709,"16,658%"
1004,9356,"16,650%"
1920,2142,"16,650%"
4168,2161,"16,650%"
8073,9469,"16,650%"
8565,9177,"16,650%"
2112,1274,"16,620%"
1354,1267,"16,590%"
4524,4513,"16,583%"
3218,4567,"16,575%"
3657,4350,"16,575%"
8240,8237,"16,575%"
9768,9853,"16,575%"
1207,5299,"16,553%"
1704,8464,"16,545%"
1676,3877,"16,538%"
1734,7393,"16,508%"
29,7027,"16,500%"
54,3268,"16,500%"
85,4440,"16,500%"
2462,4031,"16,500%"
2531,5789,"16,500%"
2542,254,"16,500%"
2609,2869,"16,500%"
2738,8544,"16,500%"
2741,3468,"16,500%"
2777,10080,"16,500%"
2966,2708,"16,500%"
2989,9805,"16,500%"
3042,3310,"16,500%"
3065,6059,"16,500%"
3066,2967,"16,500%"
3101,7197,"16,500%"
3167,7787,"16,500%"
3195,5923,"16,500%"
3231,4133,"16,500%"
3275,4273,"16,500%"
3323,4011,"16,500%"
3490,5264,"16,500%"
3602,4045,"16,500%"
3629,3705,"16,500%"
3638,3326,"16,500%"
3775,3964,"16,500%"
4091,3818,"16,500%"
4120,3950,"16,500%"
4223,4169,"16,500%"
4266,4219,"16,500%"
4308,10080,"16,500%"
4427,4426,"16,500%"
4644,5537,"16,500%"
4644,3713,"16,500%"
4740,3721,"16,500%"
8433,6271,"16,500%"
8645,9395,"16,500%"
9452,4386,"16,500%"
9738,7171,"16,500%"
8770,5971,"16,485%"
2265,3877,"16,433%"
767,6983,"16,425%"
4285,3685,"16,425%"
4599,10080,"16,425%"
8891,8082,"16,425%"
9839,9693,"16,410%"
3838,4305,"16,403%"
1883,4488,"16,388%"
1039,4914,"16,365%"
801,5535,"16,350%"
816,6108,"16,350%"
2621,4373,"16,350%"
8077,8720,"16,350%"
8081,8716,"16,350%"
9471,9566,"16,350%"
844,7584,"16,275%"
891,8262,"16,275%"
3971,10080,"16,275%"
4100,4488,"16,275%"
4255,4061,"16,275%"
9026,5953,"16,275%"
9135,3918,"16,275%"
9200,5010,"16,275%"
3563,4061,"16,253%"
1287,2142,"16,208%"
2776,8998,"16,200%"
8090,5971,"16,200%"
8208,9566,"16,200%"
8378,4301,"16,200%"
8559,9177,"16,200%"
9147,9109,"16,200%"
1279,2015,"16,148%"
819,9284,"16,125%"
878,8528,"16,125%"
973,6263,"16,125%"
2652,7947,"16,125%"
3349,2843,"16,125%"
9478,6514,"16,125%"
1619,1989,"16,118%"
1651,2165,"16,065%"
992,8632,"16,050%"
3375,10080,"16,050%"
8209,8716,"16,050%"
8868,1071,"16,050%"
1270,6237,"16,043%"
1981,1973,"16,005%"
7649,7680,"16,005%"
3640,9293,"15,990%"
970,9069,"15,975%"
1642,6663,"15,975%"
3709,4350,"15,975%"
8231,9367,"15,975%"
8760,8756,"15,975%"
8971,9469,"15,975%"
9010,9077,"15,975%"
9282,5251,"15,975%"
4514,2567,"15,968%"
42,7674,"15,960%"
1618,7547,"15,915%"
9746,5519,"15,915%"
939,5960,"15,900%"
9447,8325,"15,900%"
1991,2208,"15,833%"
3716,7857,"15,825%"
1693,6063,"15,810%"
1624,5390,"15,795%"
2135,4046,"15,773%"
975,8936,"15,750%"
2502,6561,"15,750%"
2509,3506,"15,750%"
2750,4045,"15,750%"
2766,2843,"15,750%"
2863,2005,"15,750%"
2913,3627,"15,750%"
2974,3754,"15,750%"
3065,7597,"15,750%"
3101,3710,"15,750%"
3155,470,"15,750%"
3159,3541,"15,750%"
3209,3555,"15,750%"
3227,9790,"15,750%"
3269,1921,"15,750%"
3315,3562,"15,750%"
3341,3878,"15,750%"
3355,3298,"15,750%"
3376,4045,"15,750%"
3404,2933,"15,750%"
3505,10112,"15,750%"
3549,4237,"15,750%"
3638,4463,"15,750%"
3665,3499,"15,750%"
3824,3541,"15,750%"
3870,3541,"15,750%"
3890,5093,"15,750%"
3945,3524,"15,750%"
3980,4488,"15,750%"
4075,3877,"15,750%"
4110,3772,"15,750%"
4128,3657,"15,750%"
4274,10080,"15,750%"
4322,7633,"15,750%"
4383,4109,"15,750%"
4511,3804,"15,750%"
4644,4237,"15,750%"
4684,4098,"15,750%"
4704,2858,"15,750%"
4727,4346,"15,750%"
8751,9372,"15,750%"
8868,4817,"15,750%"
9110,4386,"15,750%"
9806,3862,"15,750%"
10058,395,"15,750%"
10011,2343,"15,713%"
794,3727,"15,675%"
920,7581,"15,675%"
1715,1525,"15,675%"
3871,4488,"15,675%"
7654,3647,"15,675%"
8385,9415,"15,675%"
8480,3023,"15,675%"
2236,10128,"15,653%"
924,9308,"15,600%"
2958,4038,"15,600%"
8083,3453,"15,600%"
8412,7273,"15,600%"
8491,388,"15,600%"
8794,4386,"15,600%"
9089,8999,"15,600%"
9249,5323,"15,600%"
9438,8679,"15,600%"
9478,7273,"15,600%"
1223,1766,"15,548%"
801,9284,"15,525%"
3012,5624,"15,525%"
3037,3555,"15,525%"
4377,4488,"15,525%"
8070,9364,"15,525%"
8076,8326,"15,525%"
8406,8225,"15,525%"
8564,9177,"15,525%"
8754,5869,"15,525%"
9912,9914,"15,525%"
960,5828,"15,518%"
9595,9131,"15,503%"
7644,5193,"15,473%"
10076,6750,"15,473%"
2172,2006,"15,465%"
2184,7103,"15,458%"
31,4021,"15,375%"
1051,9470,"15,375%"
2508,10080,"15,375%"
8264,9293,"15,375%"
8268,9284,"15,375%"
8459,6525,"15,375%"
8533,8221,"15,375%"
8611,3944,"15,375%"
8650,6706,"15,375%"
8724,9308,"15,375%"
9494,9480,"15,375%"
1731,1460,"15,368%"
1204,2036,"15,315%"
862,4570,"15,300%"
3587,4488,"15,300%"
8079,8339,"15,300%"
8342,8339,"15,300%"
8489,6279,"15,300%"
8596,9221,"15,300%"
8624,4570,"15,300%"
8773,5452,"15,300%"
9345,8999,"15,300%"
9459,8221,"15,270%"
2730,3092,"15,225%"
4045,3712,"15,225%"
4620,6732,"15,225%"
8132,9469,"15,225%"
8152,8082,"15,225%"
8368,2709,"15,225%"
8380,9469,"15,225%"
8409,9308,"15,225%"
8564,8261,"15,225%"
9886,5258,"15,225%"
9085,9674,"15,218%"
1475,2068,"15,210%"
658,8010,"15,173%"
1240,1617,"15,158%"
786,9285,"15,150%"
889,8559,"15,150%"
3514,10080,"15,150%"
3736,2933,"15,150%"
4176,4488,"15,150%"
8562,9177,"15,150%"
8654,8254,"15,150%"
9011,4124,"15,150%"
9275,8249,"15,150%"
9432,8304,"15,150%"
9451,9434,"15,150%"
1666,2161,"15,143%"
1426,1577,"15,098%"
925,9229,"15,075%"
1020,2179,"15,075%"
4033,4423,"15,075%"
4399,4513,"15,075%"
8553,8261,"15,075%"
8855,5180,"15,075%"
9417,9416,"15,075%"
2185,2068,"15,038%"
8842,8249,"15,030%"
1692,4011,"15,023%"
96,4857,"15,000%"
550,276,"15,000%"
586,9674,"15,000%"
2479,3468,"15,000%"
2499,10080,"15,000%"
2500,3950,"15,000%"
2537,4501,"15,000%"
2573,3627,"15,000%"
2630,3627,"15,000%"
2671,5025,"15,000%"
2696,2331,"15,000%"
2722,6213,"15,000%"
2727,401,"15,000%"
2743,9701,"15,000%"
2748,3627,"15,000%"
2782,2709,"15,000%"
2796,4045,"15,000%"
2827,5524,"15,000%"
2880,4585,"15,000%"
2956,5112,"15,000%"
3005,9833,"15,000%"
3031,3468,"15,000%"
3039,6657,"15,000%"
3059,4488,"15,000%"
3065,6059,"15,000%"
3089,2858,"15,000%"
3093,3541,"15,000%"
3162,3950,"15,000%"
3171,3769,"15,000%"
3195,2890,"15,000%"
3231,9372,"15,000%"
3287,9784,"15,000%"
3314,9345,"15,000%"
3368,9285,"15,000%"
3373,3380,"15,000%"
3375,5221,"15,000%"
3400,3578,"15,000%"
3498,4268,"15,000%"
3560,3829,"15,000%"
3688,4488,"15,000%"
3722,3827,"15,000%"
3765,2343,"15,000%"
3850,3081,"15,000%"
3897,4488,"15,000%"
3933,4488,"15,000%"
3945,5040,"15,000%"
4011,3877,"15,000%"
4064,10080,"15,000%"
4088,10112,"15,000%"
4092,4237,"15,000%"
4151,10080,"15,000%"
4233,3682,"15,000%"
4503,7413,"15,000%"
4510,3651,"15,000%"
4628,3717,"15,000%"
4714,4020,"15,000%"
4762,1921,"15,000%"
8394,8419,"15,000%"
8463,3727,"15,000%"
8584,5513,"15,000%"
8727,8727,"15,000%"
8840,7539,"15,000%"
9997,479,"15,000%"
10056,3408,"15,000%"
4055,3877,"14,993%"
2513,10112,"14,970%"
1724,1668,"14,955%"
894,8607,"14,925%"
3200,5648,"14,925%"
8599,9308,"14,925%"
8649,9367,"14,925%"
8696,9229,"14,925%"
8854,3902,"14,925%"
9172,7440,"14,925%"
9467,3727,"14,925%"
1398,1690,"14,895%"
2682,3877,"14,888%"
3794,4061,"14,865%"
8083,5957,"14,850%"
8452,8935,"14,850%"
8594,7582,"14,850%"
955,9098,"14,775%"
2934,1119,"14,775%"
8184,8559,"14,775%"
8499,4406,"14,775%"
8786,9544,"14,775%"
582,9724,"14,768%"
713,3556,"14,768%"
2781,8545,"12,392%"
1644,7102,"12,329%"
3640,5164,"12,310%"
1830,1308,"12,291%"
544,9492,"12,285%"
844,9136,"12,285%"
2716,7334,"12,285%"
3128,3883,"12,285%"
3128,3182,"12,285%"
4163,3607,"12,285%"
4718,10080,"12,285%"
8083,2370,"12,285%"
8458,8129,"12,285%"
8547,9567,"12,285%"
9046,3827,"12,285%"
717,9075,"12,254%"
1026,7540,"12,247%"
802,5971,"12,222%"
943,3550,"12,222%"
3146,4406,"12,222%"
4620,5766,"12,222%"
8154,8716,"12,222%"
8562,9567,"12,222%"
8614,3944,"12,222%"
9219,1932,"12,222%"
9465,9469,"12,222%"
1692,3969,"12,216%"
2079,3827,"12,216%"
8226,8618,"12,203%"
2079,1908,"12,191%"
3285,3571,"12,178%"
9870,9594,"12,172%"
1020,6711,"12,159%"
2439,5891,"12,159%"
3759,3972,"12,159%"
3846,4488,"12,159%"
8410,4301,"12,159%"
9200,7455,"12,159%"
9275,5461,"12,159%"
2064,2236,"12,153%"
1631,5795,"12,128%"
1433,8647,"12,102%"
919,9541,"12,096%"
3839,3653,"12,096%"
4581,9567,"12,096%"
8379,2174,"12,096%"
9103,9417,"12,096%"
1619,1980,"12,077%"
2781,2369,"12,077%"
3984,3607,"12,077%"
2170,2279,"12,058%"
1666,1333,"12,052%"
775,8099,"12,033%"
792,5350,"12,033%"
911,9050,"12,033%"
4700,8334,"12,033%"
8202,8334,"12,033%"
8558,841,"12,033%"
8891,2366,"12,033%"
8987,9566,"12,033%"
9011,4570,"12,033%"
9127,9108,"12,033%"
9494,9488,"12,033%"
9778,5640,"12,014%"
7639,5821,"12,002%"
568,6019,"11,995%"
10048,7303,"11,983%"
43,7258,"11,970%"
94,219,"11,970%"
586,580,"11,970%"
1001,9546,"11,970%"
2471,6192,"11,970%"
2476,2969,"11,970%"
2511,4120,"11,970%"
2541,4888,"11,970%"
2541,2970,"11,970%"
2590,10080,"11,970%"
2592,2302,"11,970%"
2638,3353,"11,970%"
2664,4005,"11,970%"
2703,6962,"11,970%"
2710,3468,"11,970%"
2712,4071,"11,970%"
2735,4045,"11,970%"
2750,3627,"11,970%"
2750,3468,"11,970%"
2774,4463,"11,970%"
2949,5523,"11,970%"
2957,3525,"11,970%"
2959,3468,"11,970%"
3001,10080,"11,970%"
3065,6059,"11,970%"
3088,4488,"11,970%"
3118,2969,"11,970%"
3140,3827,"11,970%"
3142,3555,"11,970%"
3155,3178,"11,970%"
3159,3555,"11,970%"
3172,5250,"11,970%"
3231,2873,"11,970%"
3291,2858,"11,970%"
3296,4032,"11,970%"
3336,1921,"11,970%"
3350,3902,"11,970%"
3396,9788,"11,970%"
3424,9110,"11,970%"
3498,3570,"11,970%"
3638,4273,"11,970%"
3689,4169,"11,970%"
3728,3570,"11,970%"
3747,4329,"11,970%"
3913,4346,"11,970%"
3913,4333,"11,970%"
3913,3643,"11,970%"
4020,3468,"11,970%"
4110,4168,"11,970%"
4149,4488,"11,970%"
4167,10080,"11,970%"
4236,6848,"11,970%"
4299,3883,"11,970%"
4299,3182,"11,970%"
4428,10080,"11,970%"
4450,3607,"11,970%"
8400,4574,"11,970%"
8724,9293,"11,970%"
9738,5198,"11,970%"
9903,4356,"11,970%"
1607,4848,"11,964%"
901,7399,"11,913%"
834,6548,"11,907%"
973,6353,"11,907%"
2736,7358,"11,907%"
4620,7106,"11,907%"
8108,7447,"11,907%"
8147,3727,"11,907%"
8365,8220,"11,907%"
8461,9274,"11,907%"
9190,8817,"11,907%"
1912,6632,"11,901%"
2263,1819,"11,901%"
2978,4020,"11,857%"
1935,1921,"11,850%"
801,9284,"11,844%"
1000,9122,"11,844%"
3479,3484,"11,844%"
3519,5112,"11,844%"
8451,8390,"11,844%"
8839,7281,"11,844%"
8856,9295,"11,844%"
9344,8253,"11,844%"
9458,8221,"11,844%"
713,9229,"11,838%"
2208,1766,"11,825%"
1665,1191,"11,813%"
8447,2967,"11,800%"
1059,9505,"11,787%"
9820,5003,"11,787%"
833,822,"11,781%"
4755,3578,"11,781%"
8714,9287,"11,781%"
681,9678,"11,768%"
1327,1988,"11,762%"
2887,2748,"11,762%"
4247,3605,"11,762%"
9826,9789,"11,737%"
585,7015,"11,731%"
38,4045,"11,718%"
4620,5767,"11,718%"
8204,8069,"11,718%"
8285,9293,"11,718%"
8485,6113,"11,718%"
8733,9289,"11,718%"
8804,7322,"11,718%"
1598,6084,"11,705%"
1324,6714,"11,699%"
9737,7167,"11,687%"
1613,6156,"11,680%"
1839,6558,"11,680%"
9479,6514,"11,680%"
965,9392,"11,655%"
4718,3189,"11,655%"
7933,4859,"11,655%"
8515,9285,"11,655%"
8581,8261,"11,655%"
8800,8679,"11,655%"
